time,LeftHipRoll_q_cmd,LeftHipRoll_dq_cmd,LeftHipRoll_tau_cmd,LeftHipRoll_q_meas,LeftHipRoll_dq_meas,LeftHipRoll_ddq_meas,LeftHipRoll_tau_meas,LeftKnee_q_cmd,LeftKnee_dq_cmd,LeftKnee_tau_cmd,LeftKnee_q_meas,LeftKnee_dq_meas,LeftKnee_ddq_meas,LeftKnee_tau_meas
1.319999999998766604e-01,1.362051132583046664e+00,5.672407851248126298e-02,0.000000000000000000e+00,1.021551489830017090e+00,2.061236798763275146e-01,0.000000000000000000e+00,3.262500000000000000e+01,9.020511325830468108e-01,5.672407851248126298e-02,0.000000000000000000e+00,8.372040987014770508e-01,1.422235071659088135e-01,0.000000000000000000e+00,5.718750000000000000e+00
1.339999999998764402e-01,1.362273223734671079e+00,5.767216191937196701e-02,0.000000000000000000e+00,1.021887063980102539e+00,2.017779946327209473e-01,0.000000000000000000e+00,3.346875000000000000e+01,9.022732237346711148e-01,5.767216191937196701e-02,0.000000000000000000e+00,8.374277949333190918e-01,1.317973434925079346e-01,0.000000000000000000e+00,6.187500000000000000e+00
1.359999999998762199e-01,1.362498934567176301e+00,5.862219788660707337e-02,0.000000000000000000e+00,1.021887063980102539e+00,2.017779946327209473e-01,0.000000000000000000e+00,3.346875000000000000e+01,9.024989345671762253e-01,5.862219788660707337e-02,0.000000000000000000e+00,8.376035690307617188e-01,1.192140802741050720e-01,0.000000000000000000e+00,5.812500000000000000e+00
1.379999999998759996e-01,1.362728271573956373e+00,5.957414941906488681e-02,0.000000000000000000e+00,1.022254586219787598e+00,1.951692849397659302e-01,0.000000000000000000e+00,3.337500000000000000e+01,9.027282715739564090e-01,5.957414941906488681e-02,0.000000000000000000e+00,8.377793431282043457e-01,1.090251952409744263e-01,0.000000000000000000e+00,6.281250000000000000e+00
1.399999999998757794e-01,1.362961241153451297e+00,6.052797912675556002e-02,0.000000000000000000e+00,1.022701978683471680e+00,1.880714297294616699e-01,0.000000000000000000e+00,3.337500000000000000e+01,9.029612411534513328e-01,6.052797912675556002e-02,0.000000000000000000e+00,8.379551172256469727e-01,1.000429168343544006e-01,0.000000000000000000e+00,6.000000000000000000e+00
1.419999999998755591e-01,1.363197849608168255e+00,6.148364922332177213e-02,0.000000000000000000e+00,1.023245215415954590e+00,1.829373985528945923e-01,0.000000000000000000e+00,3.403125000000000000e+01,9.031978496081682906e-01,6.148364922332177213e-02,0.000000000000000000e+00,8.380989432334899902e-01,9.249960631132125854e-02,0.000000000000000000e+00,6.000000000000000000e+00
1.439999999998753388e-01,1.363438103143700175e+00,6.244112152455217474e-02,0.000000000000000000e+00,1.023836493492126465e+00,1.810873299837112427e-01,0.000000000000000000e+00,3.393750000000000000e+01,9.034381031437002108e-01,6.244112152455217474e-02,0.000000000000000000e+00,8.382267951965332031e-01,8.598015457391738892e-02,0.000000000000000000e+00,6.093750000000000000e+00
1.459999999998751186e-01,1.363682007867740742e+00,6.340035744690732111e-02,0.000000000000000000e+00,1.024331808090209961e+00,1.818081885576248169e-01,0.000000000000000000e+00,3.346875000000000000e+01,9.036820078677408885e-01,6.340035744690732111e-02,0.000000000000000000e+00,8.383705615997314453e-01,8.067066967487335205e-02,0.000000000000000000e+00,6.093750000000000000e+00
1.479999999998748983e-01,1.363929569789095853e+00,6.436131800605893183e-02,0.000000000000000000e+00,1.024731278419494629e+00,1.848594993352890015e-01,0.000000000000000000e+00,3.300000000000000000e+01,9.039295697890958881e-01,6.436131800605893183e-02,0.000000000000000000e+00,8.383705615997314453e-01,8.067066967487335205e-02,0.000000000000000000e+00,6.093750000000000000e+00
1.499999999998746780e-01,1.364180794816690412e+00,6.532396381544199049e-02,0.000000000000000000e+00,1.025066852569580078e+00,1.882312297821044922e-01,0.000000000000000000e+00,3.225000000000000000e+01,9.041807948166904474e-01,6.532396381544199049e-02,0.000000000000000000e+00,8.384984135627746582e-01,7.612082362174987793e-02,0.000000000000000000e+00,6.656250000000000000e+00
1.519999999998744578e-01,1.364435688758573351e+00,6.628825508482066864e-02,0.000000000000000000e+00,1.025066852569580078e+00,1.882312297821044922e-01,0.000000000000000000e+00,3.225000000000000000e+01,9.044356887585732752e-01,6.628825508482066864e-02,0.000000000000000000e+00,8.386262655258178711e-01,7.147432118654251099e-02,0.000000000000000000e+00,6.656250000000000000e+00
1.539999999998742375e-01,1.364694257320917981e+00,6.725415161886758031e-02,0.000000000000000000e+00,1.025370478630065918e+00,1.903302073478698730e-01,0.000000000000000000e+00,3.309375000000000000e+01,9.046942573209180161e-01,6.725415161886758031e-02,0.000000000000000000e+00,8.387380838394165039e-01,6.758368015289306641e-02,0.000000000000000000e+00,6.562500000000000000e+00
1.559999999998740172e-01,1.364956506107019463e+00,6.822161281575721270e-02,0.000000000000000000e+00,1.025658130645751953e+00,1.900811791419982910e-01,0.000000000000000000e+00,3.346875000000000000e+01,9.049565061070194982e-01,6.822161281575721270e-02,0.000000000000000000e+00,8.388819098472595215e-01,6.458901613950729370e-02,0.000000000000000000e+00,6.187500000000000000e+00
1.579999999998737970e-01,1.365222440616288058e+00,6.919059766577329018e-02,0.000000000000000000e+00,1.025929689407348633e+00,1.863474547863006592e-01,0.000000000000000000e+00,3.271875000000000000e+01,9.052224406162882042e-01,6.919059766577329018e-02,0.000000000000000000e+00,8.390097618103027344e-01,6.181725859642028809e-02,0.000000000000000000e+00,6.656250000000000000e+00
1.599999999998735767e-01,1.365492066243240599e+00,7.016106474993055730e-02,0.000000000000000000e+00,1.026185393333435059e+00,1.786286234855651855e-01,0.000000000000000000e+00,3.356250000000000000e+01,9.054920662432406342e-01,7.016106474993055730e-02,0.000000000000000000e+00,8.391215801239013672e-01,5.962498113512992859e-02,0.000000000000000000e+00,6.562500000000000000e+00
1.619999999998733564e-01,1.365765388276486192e+00,7.113297223861134166e-02,0.000000000000000000e+00,1.026457071304321289e+00,1.683982610702514648e-01,0.000000000000000000e+00,3.365625000000000000e+01,9.057653882764862274e-01,7.113297223861134166e-02,0.000000000000000000e+00,8.392174839973449707e-01,5.766171216964721680e-02,0.000000000000000000e+00,6.375000000000000000e+00
1.639999999998731361e-01,1.366042411897711029e+00,7.210627789021657741e-02,0.000000000000000000e+00,1.026776552200317383e+00,1.571576297283172607e-01,0.000000000000000000e+00,3.365625000000000000e+01,9.060424118977110641e-01,7.210627789021657741e-02,0.000000000000000000e+00,8.393133282661437988e-01,5.580600351095199585e-02,0.000000000000000000e+00,6.843750000000000000e+00
1.659999999998729159e-01,1.366323142180658756e+00,7.308093904983234412e-02,0.000000000000000000e+00,1.027112126350402832e+00,1.481235772371292114e-01,0.000000000000000000e+00,3.421875000000000000e+01,9.063231421806587917e-01,7.308093904983234412e-02,0.000000000000000000e+00,8.393772244453430176e-01,5.343575775623321533e-02,0.000000000000000000e+00,6.281250000000000000e+00
1.679999999998726956e-01,1.366607584090107075e+00,7.405691264791129658e-02,0.000000000000000000e+00,1.027527570724487305e+00,1.444778442382812500e-01,0.000000000000000000e+00,3.375000000000000000e+01,9.066075840901071103e-01,7.405691264791129658e-02,0.000000000000000000e+00,8.393772244453430176e-01,5.343575775623321533e-02,0.000000000000000000e+00,6.281250000000000000e+00
1.699999999998724753e-01,1.366895742480842335e+00,7.503415519897002617e-02,0.000000000000000000e+00,1.028038978576660156e+00,1.465908288955688477e-01,0.000000000000000000e+00,3.281250000000000000e+01,9.068957424808423706e-01,7.503415519897002617e-02,0.000000000000000000e+00,8.394252061843872070e-01,5.027428269386291504e-02,0.000000000000000000e+00,6.656250000000000000e+00
1.719999999998722551e-01,1.367187622096630362e+00,7.601262280030188223e-02,0.000000000000000000e+00,1.028038978576660156e+00,1.465908288955688477e-01,0.000000000000000000e+00,3.281250000000000000e+01,9.071876220966303972e-01,7.601262280030188223e-02,0.000000000000000000e+00,8.394891023635864258e-01,4.679624736309051514e-02,0.000000000000000000e+00,7.031250000000000000e+00
1.739999999998720348e-01,1.367483227569183724e+00,7.699227113070609974e-02,0.000000000000000000e+00,1.028486371040344238e+00,1.508942097425460815e-01,0.000000000000000000e+00,3.375000000000000000e+01,9.074832275691836481e-01,7.699227113070609974e-02,0.000000000000000000e+00,8.395370244979858398e-01,4.311518371105194092e-02,0.000000000000000000e+00,7.406250000000000000e+00
1.759999999998718145e-01,1.367782563417126340e+00,7.797305544923298359e-02,0.000000000000000000e+00,1.028837919235229492e+00,1.557876318693161011e-01,0.000000000000000000e+00,3.290625000000000000e+01,9.077825634171264868e-01,7.797305544923298359e-02,0.000000000000000000e+00,8.396009802818298340e-01,3.956682980060577393e-02,0.000000000000000000e+00,6.750000000000000000e+00
1.779999999998715943e-01,1.368085634044955867e+00,7.895493059394581570e-02,0.000000000000000000e+00,1.029125571250915527e+00,1.596743762493133545e-01,0.000000000000000000e+00,3.346875000000000000e+01,9.080856340449560138e-01,7.895493059394581570e-02,0.000000000000000000e+00,8.396968245506286621e-01,3.634912520647048950e-02,0.000000000000000000e+00,6.656250000000000000e+00
1.799999999998713740e-01,1.368392443742000975e+00,7.993785098069935979e-02,0.000000000000000000e+00,1.029381155967712402e+00,1.623153537511825562e-01,0.000000000000000000e+00,3.290625000000000000e+01,9.083924437420010101e-01,7.993785098069935979e-02,0.000000000000000000e+00,8.397607207298278809e-01,3.363360092043876648e-02,0.000000000000000000e+00,6.937500000000000000e+00
1.819999999998711537e-01,1.368702996681377293e+00,8.092177060193553317e-02,0.000000000000000000e+00,1.029572963714599609e+00,1.616288870573043823e-01,0.000000000000000000e+00,3.318750000000000000e+01,9.087029966813774395e-01,8.092177060193553317e-02,0.000000000000000000e+00,8.398406505584716797e-01,3.198851644992828369e-02,0.000000000000000000e+00,6.843750000000000000e+00
1.839999999998709335e-01,1.369017296918940474e+00,8.190664302549620357e-02,0.000000000000000000e+00,1.029732704162597656e+00,1.575766056776046753e-01,0.000000000000000000e+00,3.375000000000000000e+01,9.090172969189403984e-01,8.190664302549620357e-02,0.000000000000000000e+00,8.399045467376708984e-01,3.047741763293743134e-02,0.000000000000000000e+00,6.656250000000000000e+00
1.859999999998707132e-01,1.369335348392234586e+00,8.289242139345358307e-02,0.000000000000000000e+00,1.029876470565795898e+00,1.499107331037521362e-01,0.000000000000000000e+00,3.375000000000000000e+01,9.093353483922346214e-01,8.289242139345358307e-02,0.000000000000000000e+00,8.399524688720703125e-01,2.967187762260437012e-02,0.000000000000000000e+00,6.843750000000000000e+00
1.879999999998704929e-01,1.369657154919440289e+00,8.387905842095851050e-02,0.000000000000000000e+00,1.030036330223083496e+00,1.386319696903228760e-01,0.000000000000000000e+00,3.365625000000000000e+01,9.096571549194402140e-01,8.387905842095851050e-02,0.000000000000000000e+00,8.400004506111145020e-01,2.900774218142032623e-02,0.000000000000000000e+00,7.125000000000000000e+00
1.899999999998702727e-01,1.369982720198317461e+00,8.486650639510646965e-02,0.000000000000000000e+00,1.030180096626281738e+00,1.253547817468643188e-01,0.000000000000000000e+00,3.356250000000000000e+01,9.099827201983174962e-01,8.486650639510646965e-02,0.000000000000000000e+00,8.400004506111145020e-01,2.900774218142032623e-02,0.000000000000000000e+00,7.125000000000000000e+00
1.919999999998700524e-01,1.370312047805147593e+00,8.585471717382214818e-02,0.000000000000000000e+00,1.030339956283569336e+00,1.116388216614723206e-01,0.000000000000000000e+00,3.281250000000000000e+01,9.103120478051475173e-01,8.585471717382214818e-02,0.000000000000000000e+00,8.400483727455139160e-01,2.911094389855861664e-02,0.000000000000000000e+00,6.937500000000000000e+00
1.939999999998698321e-01,1.370645141193670424e+00,8.684364218476237074e-02,0.000000000000000000e+00,1.030531644821166992e+00,9.952404350042343140e-02,0.000000000000000000e+00,3.412500000000000000e+01,9.106451411936704599e-01,8.684364218476237074e-02,0.000000000000000000e+00,8.400803208351135254e-01,2.838550694286823273e-02,0.000000000000000000e+00,7.125000000000000000e+00
1.959999999998696119e-01,1.370982003694021678e+00,8.783323242423800303e-02,0.000000000000000000e+00,1.030755400657653809e+00,9.213681519031524658e-02,0.000000000000000000e+00,3.403125000000000000e+01,9.109820036940216026e-01,8.783323242423800303e-02,0.000000000000000000e+00,8.401282429695129395e-01,2.774507179856300354e-02,0.000000000000000000e+00,6.750000000000000000e+00
1.979999999998693916e-01,1.371322638511663916e+00,8.882343845615461864e-02,0.000000000000000000e+00,1.031010985374450684e+00,8.848848193883895874e-02,0.000000000000000000e+00,3.356250000000000000e+01,9.113226385116640627e-01,8.882343845615461864e-02,0.000000000000000000e+00,8.402081727981567383e-01,2.758314646780490875e-02,0.000000000000000000e+00,7.875000000000000000e+00
1.999999999998691713e-01,1.371667048726318949e+00,8.981421041097280289e-02,0.000000000000000000e+00,1.031010985374450684e+00,8.848848193883895874e-02,0.000000000000000000e+00,3.356250000000000000e+01,9.116670487263189848e-01,8.981421041097280289e-02,0.000000000000000000e+00,8.402720689773559570e-01,2.721341885626316071e-02,0.000000000000000000e+00,6.937500000000000000e+00
2.019999999998689511e-01,1.372015237290893808e+00,9.080549798468780243e-02,0.000000000000000000e+00,1.031298637390136719e+00,8.934196829795837402e-02,0.000000000000000000e+00,3.440625000000000000e+01,9.120152372908938432e-01,9.080549798468780243e-02,0.000000000000000000e+00,8.403679728507995605e-01,2.785131894052028656e-02,0.000000000000000000e+00,6.750000000000000000e+00
2.039999999998687308e-01,1.372367207030407155e+00,9.179725043782906158e-02,0.000000000000000000e+00,1.031618237495422363e+00,9.359212219715118408e-02,0.000000000000000000e+00,3.346875000000000000e+01,9.123672070304071902e-01,9.179725043782906158e-02,0.000000000000000000e+00,8.404638171195983887e-01,2.878651954233646393e-02,0.000000000000000000e+00,7.218750000000000000e+00
2.059999999998685105e-01,1.372722960640911705e+00,9.278941659447990931e-02,0.000000000000000000e+00,1.031953811645507812e+00,1.006252914667129517e-01,0.000000000000000000e+00,3.450000000000000000e+01,9.127229606409117402e-01,9.278941659447990931e-02,0.000000000000000000e+00,8.405756950378417969e-01,3.064915165305137634e-02,0.000000000000000000e+00,7.031250000000000000e+00
2.079999999998682902e-01,1.373082500688414420e+00,9.378194484131753550e-02,0.000000000000000000e+00,1.032241463661193848e+00,1.083001270890235901e-01,0.000000000000000000e+00,3.431250000000000000e+01,9.130825006884144557e-01,9.378194484131753550e-02,0.000000000000000000e+00,8.406875133514404297e-01,3.323392197489738464e-02,0.000000000000000000e+00,6.843750000000000000e+00
2.099999999998680700e-01,1.373445829607794710e+00,9.477478312667371452e-02,0.000000000000000000e+00,1.032497048377990723e+00,1.149569302797317505e-01,0.000000000000000000e+00,3.375000000000000000e+01,9.134458296077947459e-01,9.477478312667371452e-02,0.000000000000000000e+00,8.407993912696838379e-01,3.608404099941253662e-02,0.000000000000000000e+00,7.218750000000000000e+00
2.119999999998678497e-01,1.373812949701719743e+00,9.576787895961619279e-02,0.000000000000000000e+00,1.032640933990478516e+00,1.186474785208702087e-01,0.000000000000000000e+00,3.421875000000000000e+01,9.138129497017196678e-01,9.576787895961619279e-02,0.000000000000000000e+00,8.408952355384826660e-01,3.925612196326255798e-02,0.000000000000000000e+00,7.312500000000000000e+00
2.139999999998676294e-01,1.374183863139557538e+00,9.676117940905155923e-02,0.000000000000000000e+00,1.032768726348876953e+00,1.195572465658187866e-01,0.000000000000000000e+00,3.403125000000000000e+01,9.141838631395575732e-01,9.676117940905155923e-02,0.000000000000000000e+00,8.410230875015258789e-01,4.284499585628509521e-02,0.000000000000000000e+00,7.218750000000000000e+00
2.159999999998674092e-01,1.374558571956288944e+00,9.775463110284925150e-02,0.000000000000000000e+00,1.032816648483276367e+00,1.153925433754920959e-01,0.000000000000000000e+00,3.328125000000000000e+01,9.145585719562890903e-01,9.775463110284925150e-02,0.000000000000000000e+00,8.411189317703247070e-01,4.553145170211791992e-02,0.000000000000000000e+00,7.593750000000000000e+00
2.179999999998671889e-01,1.374937078051415629e+00,9.874818022698744757e-02,0.000000000000000000e+00,1.032864570617675781e+00,1.079282611608505249e-01,0.000000000000000000e+00,3.412500000000000000e+01,9.149370780514155532e-01,9.874818022698744757e-02,0.000000000000000000e+00,8.412148356437683105e-01,4.711028560996055603e-02,0.000000000000000000e+00,7.500000000000000000e+00
2.199999999998669686e-01,1.375319383187866285e+00,9.974177252472084254e-02,0.000000000000000000e+00,1.032896518707275391e+00,9.749528020620346069e-02,0.000000000000000000e+00,3.393750000000000000e+01,9.153193831878662090e-01,9.974177252472084254e-02,0.000000000000000000e+00,8.413106799125671387e-01,4.834954440593719482e-02,0.000000000000000000e+00,7.312500000000000000e+00
2.219999999998667484e-01,1.375705488990902614e+00,1.007353532957708103e-01,0.000000000000000000e+00,1.032944440841674805e+00,8.490065485239028931e-02,0.000000000000000000e+00,3.375000000000000000e+01,9.157054889909025386e-01,1.007353532957708103e-01,0.000000000000000000e+00,8.413106799125671387e-01,4.834954440593719482e-02,0.000000000000000000e+00,7.312500000000000000e+00
2.239999999998665281e-01,1.376095396947020655e+00,1.017288673955378392e-01,0.000000000000000000e+00,1.033008456230163574e+00,7.142783701419830322e-02,0.000000000000000000e+00,3.375000000000000000e+01,9.160953969470206903e-01,1.017288673955378392e-01,0.000000000000000000e+00,8.414225578308105469e-01,4.921362921595573425e-02,0.000000000000000000e+00,7.031250000000000000e+00
2.259999999998663078e-01,1.376489108402852102e+00,1.027222592343371294e-01,0.000000000000000000e+00,1.033088326454162598e+00,5.858733505010604858e-02,0.000000000000000000e+00,3.412500000000000000e+01,9.164891084028522483e-01,1.027222592343371294e-01,0.000000000000000000e+00,8.415504097938537598e-01,5.014518275856971741e-02,0.000000000000000000e+00,7.406250000000000000e+00
2.279999999998660876e-01,1.376886624564062300e+00,1.037154727766568252e-01,0.000000000000000000e+00,1.033200144767761230e+00,4.805986583232879639e-02,0.000000000000000000e+00,3.459375000000000000e+01,9.168866245640624468e-01,1.037154727766568252e-01,0.000000000000000000e+00,8.417102098464965820e-01,5.174559354782104492e-02,0.000000000000000000e+00,7.125000000000000000e+00
2.299999999998658673e-01,1.377287946494247128e+00,1.047084515404400201e-01,0.000000000000000000e+00,1.033311963081359863e+00,4.085806757211685181e-02,0.000000000000000000e+00,3.450000000000000000e+01,9.172879464942471639e-01,1.047084515404400201e-01,0.000000000000000000e+00,8.418699502944946289e-01,5.384223908185958862e-02,0.000000000000000000e+00,7.312500000000000000e+00
2.319999999998656470e-01,1.377693075113827881e+00,1.057011385963901734e-01,0.000000000000000000e+00,1.033311963081359863e+00,4.085806757211685181e-02,0.000000000000000000e+00,3.450000000000000000e+01,9.176930751138279163e-01,1.057011385963901734e-01,0.000000000000000000e+00,8.420457243919372559e-01,5.657394602894783020e-02,0.000000000000000000e+00,7.593750000000000000e+00
2.339999999998654268e-01,1.378102011198943933e+00,1.066934765673004382e-01,0.000000000000000000e+00,1.033423900604248047e+00,3.696841746568679810e-02,0.000000000000000000e+00,3.412500000000000000e+01,9.181020111989440791e-01,1.066934765673004382e-01,0.000000000000000000e+00,8.422214984893798828e-01,5.976515635848045349e-02,0.000000000000000000e+00,7.031250000000000000e+00
2.359999999998652065e-01,1.378514755380345180e+00,1.076854076274073452e-01,0.000000000000000000e+00,1.033503770828247070e+00,3.523215278983116150e-02,0.000000000000000000e+00,3.431250000000000000e+01,9.185147553803452158e-01,1.076854076274073452e-01,0.000000000000000000e+00,8.424292206764221191e-01,6.423383951187133789e-02,0.000000000000000000e+00,7.687500000000000000e+00
2.379999999998649862e-01,1.378931308142280265e+00,1.086768735017686338e-01,0.000000000000000000e+00,1.033567667007446289e+00,3.536302223801612854e-02,0.000000000000000000e+00,3.421875000000000000e+01,9.189313081422801899e-01,1.086768735017686338e-01,0.000000000000000000e+00,8.426529169082641602e-01,6.994616240262985229e-02,0.000000000000000000e+00,7.593750000000000000e+00
2.399999999998647660e-01,1.379351669821385240e+00,1.096678154656664100e-01,0.000000000000000000e+00,1.033615589141845703e+00,3.618712350726127625e-02,0.000000000000000000e+00,3.525000000000000000e+01,9.193516698213852756e-01,1.096678154656664100e-01,0.000000000000000000e+00,8.429086208343505859e-01,7.634376734495162964e-02,0.000000000000000000e+00,7.218750000000000000e+00
